date,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD
2010-08-20,-0.4399,-0.2608,-0.7007,-0.3025,-0.232,0.0704,0.3994,-0.0206,0.3788,-0.0271,-0.0335,-0.0606,-0.3277,-1.5801,-1.2524,0.4232,-0.0391,0.3841,-0.1815,0.0871,-0.0944,-0.1648,0.1162,-0.0485,-0.0553,0.5424,0.4871,-0.5881,0.6719,0.0838,-0.1512,0.5158,0.3646,-0.0754,-0.0107,-0.0861,-0.021,-0.3284,-0.3494,-0.0392,0.275,0.3142,0.2286,-0.2794,-0.0508,-0.1237,-0.1494,-0.2731,-0.0501,-0.0392,-0.0892,-0.8038,0.5569,-0.2469,0.1078,0.8973,0.7895,-0.3388,-0.5877,-0.2488,0.8149,0.566,-0.2488,-0.1061,0.0171,-0.089,-0.1513,-0.3427,-0.4939,0.3297,-0.3113,0.0185,0.0796,-0.2933,-0.2137,-0.1319,0.0717,-0.0602,0.1723,-0.2983,-0.126,0.0544,-0.179,-0.1246,-0.4603,1.1615,0.7012,-0.4874,0.2077,-0.2797,-0.1082,-0.1719,-0.2801,-0.3959,1.1328,0.7368,-0.4339,0.1301,-0.3038,-0.9321,-1.0591,-1.9912,-0.4012,-0.0161,-0.4173
2010-08-23,-0.5016,-0.247,-0.7486,-0.3375,-0.3515,-0.014,0.3921,-0.0292,0.3629,-0.0352,-0.0324,-0.0675,-0.3393,-1.6766,-1.3373,0.4064,-0.0671,0.3393,-0.1971,0.0378,-0.1592,-0.1044,0.0901,-0.0143,-0.0896,0.52,0.4304,-0.6683,0.5048,-0.1636,-0.18,0.4708,0.2907,-0.0804,-0.02,-0.1003,-0.0152,-0.3322,-0.3475,-0.0421,0.2616,0.3037,0.1572,-0.2856,-0.1284,-0.1162,-0.1784,-0.2946,-0.038,-0.0487,-0.0867,-0.8041,0.3559,-0.4481,0.101,0.9158,0.8148,-0.32,-0.6488,-0.3288,0.7546,0.5134,-0.2411,-0.1011,0.0198,-0.0813,-0.1515,-0.3806,-0.5321,0.2281,-0.4065,-0.1784,0.0541,-0.2798,-0.2257,-0.1471,0.0349,-0.1122,0.1027,-0.2785,-0.1759,0.0054,-0.1962,-0.1909,-0.5237,1.0305,0.5068,-0.517,0.0784,-0.4386,-0.1532,-0.1801,-0.3333,-0.5195,1.0029,0.4834,-0.4945,0.0065,-0.488,-1.0839,-1.3301,-2.414,-0.4182,-0.1206,-0.5388
2010-08-24,-0.5643,-0.2508,-0.8151,-0.394,-0.5065,-0.1125,0.3839,-0.0329,0.351,-0.0432,-0.0322,-0.0754,-0.3581,-1.7849,-1.4268,0.3888,-0.0702,0.3186,-0.2473,-0.024,-0.2713,-0.0517,0.0772,0.0255,-0.1073,0.4932,0.3859,-0.7878,0.3078,-0.4799,-0.2223,0.4152,0.1928,-0.094,-0.0546,-0.1486,-0.0314,-0.3401,-0.3715,-0.0623,0.2258,0.2881,0.0739,-0.3334,-0.2595,-0.1191,-0.2082,-0.3273,-0.0618,-0.0641,-0.126,-0.8055,0.1546,-0.6509,0.0445,0.8704,0.8259,-0.3311,-0.7428,-0.4116,0.6979,0.4712,-0.2267,-0.1095,-0.0334,-0.1429,-0.1591,-0.4203,-0.5794,0.0913,-0.5472,-0.4559,0.0346,-0.2711,-0.2366,-0.1697,-0.0075,-0.1772,0.0306,-0.2882,-0.2576,-0.0571,-0.2498,-0.3069,-0.6264,0.8739,0.2475,-0.6109,-0.0743,-0.6852,-0.2056,-0.2095,-0.4151,-0.6937,0.8295,0.1357,-0.6578,-0.158,-0.8158,-1.4847,-1.7012,-3.1859,-0.446,-0.2321,-0.6781
2010-08-25,-0.6266,-0.249,-0.8755,-0.4409,-0.6636,-0.2227,0.3756,-0.0331,0.3425,-0.0512,-0.0319,-0.083,-0.3477,-1.8614,-1.5137,0.3736,-0.0612,0.3124,-0.2675,-0.0909,-0.3583,-0.0007,0.077,0.0764,-0.1051,0.4669,0.3618,-0.8497,0.0954,-0.7543,-0.1823,0.3696,0.1874,-0.108,-0.056,-0.1641,-0.0362,-0.3491,-0.3853,-0.0635,0.2087,0.2722,-0.0115,-0.3415,-0.353,-0.109,-0.2354,-0.3444,-0.0666,-0.0808,-0.1473,-0.7464,-0.032,-0.7785,0.0292,0.8624,0.8332,-0.3158,-0.8063,-0.4906,0.6405,0.4112,-0.2294,-0.126,-0.066,-0.192,-0.1469,-0.4571,-0.6039,-0.0547,-0.5839,-0.6385,0.0581,-0.2566,-0.1985,-0.1749,-0.0512,-0.2261,-0.0398,-0.2814,-0.3212,-0.1178,-0.2429,-0.3608,-0.6474,0.7121,0.0646,-0.6109,-0.227,-0.8379,-0.2581,-0.21,-0.4681,-0.7958,0.6305,-0.1653,-0.7351,-0.3418,-1.0769,-1.4536,-2.0646,-3.5183,-0.4232,-0.3379,-0.7611
2010-08-26,-0.6908,-0.2571,-0.948,-0.4528,-0.7887,-0.3359,0.3631,-0.0503,0.3128,-0.0589,-0.0308,-0.0897,-0.3104,-1.9017,-1.5913,0.3566,-0.0678,0.2888,-0.2761,-0.1599,-0.436,-0.0064,0.0754,0.069,-0.1127,0.4387,0.326,-0.8582,-0.1191,-0.9773,-0.158,0.3301,0.1721,-0.1291,-0.0842,-0.2133,-0.0424,-0.3597,-0.4021,-0.0692,0.1857,0.2549,-0.0895,-0.3119,-0.4014,-0.1126,-0.2636,-0.3762,-0.0691,-0.0981,-0.1672,-0.7319,-0.215,-0.9469,0.0085,0.8439,0.8353,-0.3234,-0.8948,-0.5714,0.5807,0.3411,-0.2396,-0.1493,-0.0933,-0.2426,-0.1465,-0.4937,-0.6402,-0.2383,-0.7347,-0.973,0.0754,-0.2378,-0.1624,-0.1729,-0.0945,-0.2674,-0.1121,-0.2895,-0.4016,-0.1825,-0.2587,-0.4412,-0.6804,0.542,-0.1384,-0.6221,-0.3825,-1.0046,-0.3154,-0.2295,-0.5449,-0.8717,0.4126,-0.4591,-0.7062,-0.5183,-1.2245,-1.5057,-2.4411,-3.9468,-0.3882,-0.435,-0.8231
2010-08-27,-0.7435,-0.2105,-0.954,-0.3729,-0.802,-0.4291,0.3465,-0.0661,0.2804,-0.0643,-0.0216,-0.0859,-0.2703,-1.9292,-1.6589,0.3425,-0.0564,0.2861,-0.212,-0.2129,-0.4249,-0.0084,0.0733,0.0649,-0.0939,0.4153,0.3214,-0.7205,-0.2993,-1.0197,-0.1043,0.304,0.1997,-0.1398,-0.0427,-0.1825,-0.0242,-0.3658,-0.3899,-0.0593,0.1808,0.2401,-0.1498,-0.2411,-0.3909,-0.0996,-0.2885,-0.3881,-0.0331,-0.1063,-0.1394,-0.6046,-0.3662,-0.9708,0.0405,0.886,0.8455,-0.2441,-0.8765,-0.6324,0.5369,0.3621,-0.1749,-0.1785,-0.1169,-0.2954,-0.122,-0.5242,-0.6461,-0.4043,-0.6641,-1.0684,0.1074,-0.2109,-0.1036,-0.1484,-0.1316,-0.28,-0.1606,-0.1941,-0.3547,-0.2374,-0.2195,-0.4568,-0.5682,0.3999,-0.1683,-0.489,-0.5048,-0.9938,-0.3704,-0.2197,-0.5901,-0.7529,0.2244,-0.5285,-0.5289,-0.6506,-1.1794,-1.3517,-2.779,-4.1306,-0.2666,-0.5016,-0.7682
2010-08-30,-0.7909,-0.1897,-0.9806,-0.3497,-0.8663,-0.5166,0.3273,-0.0771,0.2502,-0.0693,-0.0199,-0.0892,-0.1801,-1.884,-1.7039,0.3252,-0.0691,0.2561,-0.1862,-0.2595,-0.4457,-0.0386,0.0637,0.025,-0.1065,0.3886,0.2822,-0.6689,-0.4665,-1.1354,-0.0973,0.2797,0.1824,-0.1578,-0.0719,-0.2297,-0.0356,-0.3747,-0.4103,-0.0669,0.1565,0.2234,-0.2047,-0.2198,-0.4244,-0.1021,-0.314,-0.416,-0.025,-0.1126,-0.1375,-0.5759,-0.5101,-1.0861,-0.029,0.8092,0.8382,-0.2237,-0.912,-0.6883,0.4947,0.3258,-0.169,-0.2143,-0.1431,-0.3574,-0.1216,-0.5546,-0.6761,-0.5709,-0.6662,-1.2371,0.0758,-0.192,-0.1161,-0.1362,-0.1656,-0.3018,-0.2041,-0.1737,-0.3777,-0.29,-0.2106,-0.5006,-0.5451,0.2636,-0.2815,-0.4742,-0.6233,-1.0975,-0.4279,-0.23,-0.6579,-0.7323,0.0413,-0.691,-0.4518,-0.7635,-1.2152,-1.1027,-3.0547,-4.1574,-0.2369,-0.5608,-0.7977
2010-08-31,-0.823,-0.1282,-0.9512,-0.2994,-0.8908,-0.5914,0.3034,-0.0956,0.2077,-0.0729,-0.0147,-0.0876,-0.1056,-1.836,-1.7303,0.3125,-0.051,0.2615,-0.1458,-0.2959,-0.4417,-0.0823,0.0431,-0.0392,-0.1066,0.362,0.2554,-0.6088,-0.6187,-1.2275,-0.1025,0.2541,0.1516,-0.1784,-0.0824,-0.2608,-0.0183,-0.3792,-0.3976,-0.0669,0.1397,0.2067,-0.2587,-0.216,-0.4746,-0.1066,-0.3406,-0.4472,0.0099,-0.1101,-0.1002,-0.5933,-0.6585,-1.2518,-0.0583,0.7653,0.8236,-0.1604,-0.8888,-0.7284,0.4598,0.3201,-0.1397,-0.2563,-0.1679,-0.4242,-0.1287,-0.5867,-0.7155,-0.732,-0.6446,-1.3766,0.043,-0.1812,-0.1382,-0.1224,-0.1962,-0.3187,-0.2398,-0.1429,-0.3827,-0.3402,-0.2009,-0.5411,-0.4854,0.1423,-0.3431,-0.4344,-0.7319,-1.1664,-0.4883,-0.2419,-0.7302,-0.6373,-0.118,-0.7553,-0.4347,-0.8722,-1.3068,-0.8228,-3.2604,-4.0831,-0.2021,-0.6113,-0.8134
2010-09-01,-0.8239,-0.004,-0.8279,-0.1306,-0.7547,-0.6241,0.2825,-0.0833,0.1992,-0.0732,-0.0011,-0.0743,0.0109,-1.7167,-1.7276,0.3077,-0.0193,0.2883,-0.0482,-0.308,-0.3562,-0.0381,0.0336,-0.0045,-0.0578,0.3476,0.2898,-0.3957,-0.7176,-1.1133,-0.0472,0.2423,0.1951,-0.1781,0.0011,-0.1769,0.0052,-0.3779,-0.3727,-0.0417,0.1545,0.1962,-0.2747,-0.064,-0.3386,-0.0729,-0.3589,-0.4318,0.0616,-0.0947,-0.0331,-0.4101,-0.761,-1.1711,0.0133,0.8403,0.827,-0.0175,-0.7504,-0.7328,0.453,0.4259,-0.0271,-0.2791,-0.0913,-0.3704,-0.0908,-0.6094,-0.7002,-0.8376,-0.4222,-1.2597,0.0761,-0.1622,-0.0861,-0.0718,-0.2142,-0.2859,-0.2396,0.0009,-0.2387,-0.3648,-0.0982,-0.4631,-0.2521,0.0793,-0.1728,-0.179,-0.7767,-0.9557,-0.542,-0.2146,-0.7567,-0.3518,-0.206,-0.5578,-0.3192,-0.952,-1.2711,-0.1131,-3.2886,-3.4017,-0.0875,-0.6332,-0.7207
2010-09-02,-0.797,0.1078,-0.6892,0.0598,-0.5493,-0.6091,0.2662,-0.0655,0.2006,-0.0706,0.0102,-0.0604,0.129,-1.5663,-1.6953,0.3081,0.0019,0.31,0.0438,-0.297,-0.2532,0.027,0.0403,0.0674,-0.0369,0.3383,0.3014,-0.2304,-0.7752,-1.0056,0.005,0.2435,0.2485,-0.1657,0.0494,-0.1164,0.0404,-0.3678,-0.3275,-0.0179,0.1738,0.1917,-0.2521,0.0901,-0.162,-0.0422,-0.3694,-0.4116,0.0744,-0.0761,-0.0017,-0.212,-0.814,-1.026,0.0806,0.9277,0.8471,0.1064,-0.5999,-0.7062,0.4643,0.5095,0.0452,-0.283,-0.0155,-0.2985,-0.0478,-0.6214,-0.6692,-0.9125,-0.2995,-1.212,0.1415,-0.1268,0.0147,-0.0254,-0.2205,-0.2459,-0.2139,0.1028,-0.1111,-0.3632,0.0065,-0.3567,-0.05,0.0668,0.0168,0.062,-0.7612,-0.6993,-0.5832,-0.1648,-0.748,-0.1283,-0.2381,-0.3664,-0.1512,-0.9898,-1.1409,0.4851,-3.1673,-2.6822,-0.0174,-0.6376,-0.655
2010-09-03,-0.7458,0.205,-0.5408,0.2333,-0.3175,-0.5508,0.2547,-0.0457,0.2091,-0.0658,0.0193,-0.0465,0.2539,-1.3779,-1.6319,0.3118,0.0149,0.3267,0.1504,-0.2594,-0.109,0.084,0.0613,0.1453,-0.0192,0.3335,0.3143,-0.0553,-0.7891,-0.8444,0.1022,0.2691,0.3713,-0.1332,0.1302,-0.003,0.0777,-0.3484,-0.2708,0.0001,0.1918,0.1918,-0.1855,0.2666,0.0811,0.005,-0.3682,-0.3632,0.0945,-0.0525,0.042,0.0335,-0.8056,-0.7721,0.1153,0.9912,0.8759,0.2494,-0.3945,-0.6439,0.4882,0.5836,0.0954,-0.269,0.0558,-0.2133,-0.0031,-0.6221,-0.6252,-0.9216,-0.0366,-0.9582,0.2044,-0.0757,0.1286,0.0225,-0.2149,-0.1924,-0.1689,0.1798,0.0108,-0.3324,0.123,-0.2095,0.1138,0.0952,0.209,0.3073,-0.6844,-0.3771,-0.6048,-0.0864,-0.6912,0.1189,-0.2083,-0.0894,0.0508,-0.977,-0.9262,1.2847,-2.8462,-1.5615,0.0919,-0.6146,-0.5226
2010-09-07,-0.6863,0.2377,-0.4486,0.278,-0.2033,-0.4813,0.2496,-0.0204,0.2292,-0.0609,0.0195,-0.0414,0.307,-1.2481,-1.5551,0.314,0.0085,0.3225,0.1587,-0.2198,-0.061,0.1032,0.0871,0.1903,-0.0089,0.3313,0.3224,0.0466,-0.7774,-0.7307,0.147,0.3058,0.4529,-0.1037,0.1178,0.0141,0.0906,-0.3258,-0.2352,0.0013,0.1934,0.1921,-0.0979,0.3503,0.2523,0.0166,-0.364,-0.3475,0.0944,-0.0289,0.0655,0.1074,-0.7788,-0.6713,0.1683,1.0863,0.918,0.275,-0.3002,-0.5752,0.5186,0.6405,0.1219,-0.2477,0.0853,-0.1624,0.011,-0.6194,-0.6084,-0.913,0.0345,-0.8784,0.2005,-0.0256,0.1749,0.0564,-0.2008,-0.1444,-0.1262,0.171,0.0448,-0.2892,0.1728,-0.1165,0.149,0.1325,0.2815,0.3715,-0.5915,-0.2201,-0.6189,-0.0566,-0.6755,0.2453,-0.147,0.0983,0.1058,-0.9506,-0.8448,1.6832,-2.4254,-0.7422,0.0521,-0.6016,-0.5494
2010-09-08,-0.6302,0.2246,-0.4056,0.3124,-0.0907,-0.4032,0.2536,0.0159,0.2695,-0.056,0.0198,-0.0362,0.2675,-1.2208,-1.4882,0.3162,0.0089,0.3251,0.1576,-0.1804,-0.0227,0.1071,0.1139,0.221,0.0103,0.3339,0.3442,0.1465,-0.7408,-0.5943,0.1691,0.3481,0.5172,-0.0819,0.0876,0.0057,0.1116,-0.2979,-0.1863,0.0149,0.2107,0.1958,0.0003,0.3929,0.3932,0.0244,-0.358,-0.3336,0.1119,-0.0009,0.111,0.1942,-0.7302,-0.5361,0.2022,1.1708,0.9686,0.3355,-0.1558,-0.4913,0.5537,0.6938,0.1401,-0.2199,0.1112,-0.1087,0.0109,-0.6167,-0.6058,-0.8895,0.0939,-0.7955,0.1955,0.0233,0.2188,0.093,-0.1775,-0.0845,-0.0836,0.1704,0.0869,-0.2311,0.2327,0.0016,0.1748,0.1762,0.351,0.4467,-0.4798,-0.0331,-0.6253,-0.0254,-0.6507,0.3794,-0.0521,0.3273,0.2123,-0.8975,-0.6852,2.1929,-1.8771,0.3158,0.0287,-0.5944,-0.5657
2010-09-09,-0.5701,0.2403,-0.3298,0.3073,-0.0191,-0.3264,0.2654,0.047,0.3124,-0.05,0.0239,-0.0261,0.2429,-1.1846,-1.4275,0.3243,0.0326,0.3569,0.1656,-0.1389,0.0267,0.108,0.1409,0.2489,0.0431,0.3447,0.3877,0.2177,-0.6864,-0.4687,0.1818,0.3936,0.5753,-0.0591,0.091,0.0319,0.1165,-0.2688,-0.1523,0.0343,0.2386,0.2044,0.0965,0.385,0.4815,0.0364,-0.3489,-0.3125,0.1343,0.0327,0.167,0.2584,-0.6656,-0.4072,0.0949,1.0872,0.9923,0.4228,0.0372,-0.3856,0.5958,0.7644,0.1685,-0.1735,0.1855,0.012,0.0222,-0.6111,-0.5889,-0.8514,0.1522,-0.6992,0.1794,0.0681,0.2475,0.1262,-0.146,-0.0198,-0.0383,0.1811,0.1428,-0.1632,0.2716,0.1084,0.1872,0.223,0.4102,0.5074,-0.353,0.1544,-0.6255,-0.0008,-0.6263,0.4376,0.0573,0.4949,0.2085,-0.8454,-0.6369,2.4242,-1.2711,1.1531,0.0574,-0.58,-0.5226
2010-09-10,-0.504,0.2645,-0.2396,0.3445,0.1043,-0.2402,0.2841,0.075,0.3592,-0.0436,0.0257,-0.0179,0.1933,-1.1859,-1.3792,0.3353,0.044,0.3794,0.1677,-0.097,0.0707,0.1055,0.1673,0.2728,0.0569,0.3589,0.4158,0.2744,-0.6178,-0.3434,0.2066,0.4452,0.6518,-0.0402,0.0755,0.0352,0.123,-0.238,-0.1151,0.0568,0.2754,0.2186,0.1836,0.3481,0.5316,0.0349,-0.3401,-0.3052,0.1774,0.077,0.2544,0.3537,-0.5772,-0.2234,0.0545,1.0604,1.0059,0.4372,0.161,-0.2763,0.6425,0.8293,0.1868,-0.115,0.2342,0.1192,0.0318,-0.6032,-0.5714,-0.7783,0.2925,-0.4857,0.1764,0.1122,0.2887,0.1461,-0.1095,0.0366,0.0087,0.1882,0.1969,-0.0897,0.2941,0.2045,0.2763,0.2921,0.5684,0.5579,-0.2135,0.3444,-0.6203,0.021,-0.5992,0.4902,0.1798,0.6701,0.2284,-0.7883,-0.5599,2.4753,-0.6523,1.823,0.0458,-0.5686,-0.5228
2010-09-13,-0.4257,0.3131,-0.1126,0.3833,0.2389,-0.1444,0.2997,0.0625,0.3622,-0.0358,0.031,-0.0049,0.1647,-1.1734,-1.338,0.3484,0.0522,0.4006,0.1687,-0.0548,0.1139,0.1121,0.1953,0.3075,0.0644,0.375,0.4394,0.2948,-0.5441,-0.2492,0.2219,0.5007,0.7226,-0.0187,0.0864,0.0677,0.1278,-0.2061,-0.0782,0.0647,0.2994,0.2347,0.2747,0.3644,0.6391,0.1157,-0.3112,-0.1955,0.1669,0.1187,0.2856,0.4589,-0.4625,-0.0035,-0.011,0.9922,1.0032,0.5126,0.3645,-0.1481,0.6803,0.8316,0.1513,-0.0462,0.2751,0.2289,0.0791,-0.5834,-0.5043,-0.6594,0.4756,-0.1837,0.1841,0.1583,0.3424,0.1692,-0.0672,0.102,0.0512,0.1699,0.2211,-0.0059,0.3351,0.3292,0.3425,0.3777,0.7202,0.6413,-0.0532,0.5881,-0.6002,0.0801,-0.5201,0.5584,0.3194,0.8779,0.2584,-0.7237,-0.4652,2.6152,0.0015,2.6167,0.1071,-0.5418,-0.4347
2010-09-14,-0.349,0.3068,-0.0423,0.4041,0.3607,-0.0434,0.3125,0.0511,0.3636,-0.0284,0.0298,0.0014,0.2147,-1.0696,-1.2843,0.3613,0.0514,0.4127,0.147,-0.0181,0.1289,0.1374,0.2297,0.367,0.063,0.3907,0.4537,0.2926,-0.4709,-0.1782,0.2083,0.5527,0.761,0.0128,0.1259,0.1387,0.1363,-0.172,-0.0357,0.0711,0.3236,0.2525,0.3723,0.3907,0.763,0.158,-0.2717,-0.1137,0.1697,0.1611,0.3308,0.4903,-0.3399,0.1505,-0.1008,0.8772,0.978,0.5089,0.488,-0.0209,0.702,0.7888,0.0868,0.0296,0.3034,0.333,0.1216,-0.553,-0.4314,-0.5286,0.523,-0.0056,0.1766,0.2024,0.379,0.1696,-0.0248,0.1449,0.0887,0.1497,0.2384,0.0831,0.356,0.4392,0.3791,0.4725,0.8516,0.6559,0.1108,0.7668,-0.5676,0.1305,-0.4371,0.5428,0.4551,0.9979,0.179,-0.6789,-0.4999,2.6309,0.6593,3.2901,0.0912,-0.519,-0.4278
2010-09-15,-0.273,0.304,0.0309,0.3983,0.4545,0.0562,0.3249,0.0493,0.3742,-0.0218,0.0265,0.0047,0.2676,-0.9498,-1.2174,0.3738,0.0501,0.4238,0.1361,0.0159,0.152,0.1567,0.2688,0.4255,0.0731,0.409,0.4821,0.2515,-0.408,-0.1565,0.1621,0.5933,0.7554,0.0723,0.2378,0.31,0.166,-0.1305,0.0355,0.0814,0.3542,0.2728,0.4887,0.4656,0.9543,0.1842,-0.2257,-0.0415,0.1604,0.2012,0.3616,0.4842,-0.2188,0.2654,-0.1115,0.8386,0.9501,0.4966,0.5999,0.1033,0.7082,0.7327,0.0246,0.1134,0.3349,0.4483,0.1457,-0.5166,-0.3709,-0.3869,0.5671,0.1802,0.1588,0.2421,0.4009,0.1728,0.0184,0.1912,0.1206,0.1278,0.2484,0.1754,0.3689,0.5442,0.3588,0.5622,0.921,0.6572,0.2751,0.9323,-0.5253,0.1694,-0.3559,0.5195,0.585,1.1046,0.1242,-0.6479,-0.5237,2.6346,1.3179,3.9525,0.1112,-0.4912,-0.3801
2010-09-16,-0.2028,0.2811,0.0783,0.3834,0.5355,0.152,0.3322,0.0293,0.3614,-0.0152,0.0264,0.0112,0.3444,-0.7869,-1.1313,0.3862,0.0496,0.4357,0.1194,0.0458,0.1651,0.1766,0.313,0.4896,0.0865,0.4306,0.5172,0.2329,-0.3498,-0.1169,0.1173,0.6226,0.7399,0.1493,0.3082,0.4575,0.1771,-0.0862,0.0909,0.0742,0.3656,0.2914,0.6109,0.4888,1.0997,0.2067,-0.174,0.0327,0.1392,0.2361,0.3753,0.4806,-0.0987,0.3819,-0.1154,0.8059,0.9213,0.4626,0.6815,0.2189,0.7041,0.6876,-0.0164,0.2012,0.3514,0.5526,0.1737,-0.4731,-0.2994,-0.2409,0.5838,0.3429,0.1378,0.2766,0.4143,0.1585,0.058,0.2165,0.1467,0.1043,0.251,0.2674,0.3681,0.6355,0.3119,0.6402,0.952,0.6191,0.4299,1.0489,-0.4724,0.2114,-0.2611,0.4641,0.7011,1.1652,0.0796,-0.628,-0.5484,2.8921,2.0409,4.933,0.1294,-0.4589,-0.3295
2010-09-17,-0.1284,0.2973,0.1688,0.3584,0.6001,0.2416,0.3357,0.014,0.3497,-0.0092,0.0238,0.0146,0.3076,-0.7468,-1.0544,0.3979,0.047,0.4449,0.1271,0.0776,0.2047,0.168,0.355,0.523,0.1031,0.4564,0.5595,0.276,-0.2808,-0.0048,0.0704,0.6402,0.7106,0.2325,0.3328,0.5654,0.1666,-0.0446,0.122,0.0566,0.3622,0.3055,0.7388,0.5117,1.2506,0.2045,-0.1229,0.0816,0.1101,0.2636,0.3737,0.5255,0.0327,0.5582,-0.1507,0.7328,0.8836,0.3557,0.6635,0.3078,0.6929,0.6485,-0.0445,0.291,0.3593,0.6504,0.1763,-0.4291,-0.2527,-0.0911,0.5991,0.508,0.111,0.3043,0.4154,0.1445,0.0942,0.2387,0.1643,0.0707,0.235,0.3547,0.3494,0.7042,0.2227,0.6958,0.9185,0.5231,0.5606,1.0837,-0.4158,0.2266,-0.1892,0.4739,0.8195,1.2935,0.0768,-0.6088,-0.5319,2.8067,2.7426,5.5492,0.1643,-0.4178,-0.2535
2010-09-20,-0.079,0.1979,0.119,0.353,0.6829,0.3299,0.3392,0.0141,0.3533,-0.0033,0.0236,0.0203,0.294,-0.6869,-0.9809,0.4136,0.0628,0.4765,0.1463,0.1141,0.2604,0.1845,0.4011,0.5856,0.1301,0.4889,0.619,0.3447,-0.1946,0.1501,0.0826,0.6609,0.7434,0.3289,0.3855,0.7144,0.1811,0.0007,0.1818,0.0534,0.3723,0.3189,0.8797,0.5633,1.443,0.2069,-0.0711,0.1358,0.0971,0.2879,0.385,0.6114,0.1856,0.7969,-0.1227,0.7303,0.8529,0.3393,0.732,0.3926,0.683,0.6431,-0.0399,0.385,0.376,0.7611,0.1803,-0.384,-0.2037,0.0789,0.6802,0.7591,0.1342,0.3379,0.472,0.1439,0.1301,0.274,0.1877,0.0935,0.2813,0.4471,0.3694,0.8165,0.2406,0.756,0.9966,0.5402,0.6957,1.2358,-0.3606,0.2209,-0.1397,0.548,0.9565,1.5045,0.1258,-0.5773,-0.4516,3.0826,3.5132,6.5958,0.2931,-0.3445,-0.0514
2010-09-21,-0.0471,0.1273,0.0801,0.3281,0.74,0.4119,0.3442,0.0199,0.3641,0.0014,0.0191,0.0205,0.3128,-0.5899,-0.9027,0.4312,0.0702,0.5014,0.1241,0.1452,0.2693,0.1833,0.4469,0.6303,0.1504,0.5265,0.6769,0.3862,-0.0981,0.2881,0.1009,0.6861,0.7869,0.4177,0.3552,0.7729,0.1864,0.0473,0.2337,0.0371,0.3653,0.3282,1.0084,0.5148,1.5231,0.1804,-0.026,0.1544,0.0928,0.3111,0.4038,0.5765,0.3297,0.9062,-0.0809,0.7518,0.8327,0.2694,0.7294,0.46,0.6749,0.6427,-0.0322,0.4735,0.3537,0.8272,0.1902,-0.3364,-0.1462,0.2556,0.7068,0.9624,0.1552,0.3766,0.5318,0.1329,0.1634,0.2962,0.2129,0.1006,0.3135,0.5366,0.3579,0.8945,0.2228,0.8117,1.0344,0.5015,0.8211,1.3226,-0.3101,0.202,-0.1081,0.6616,1.1219,1.7835,0.1876,-0.5304,-0.3428,3.0964,4.2873,7.3837,0.3399,-0.2595,0.0804
2010-09-22,-0.0382,0.0359,-0.0023,0.2513,0.7261,0.4747,0.3492,0.02,0.3691,0.0043,0.0114,0.0157,0.2928,-0.5367,-0.8295,0.4476,0.0659,0.5136,0.0698,0.1626,0.2324,0.1849,0.4932,0.6781,0.1549,0.5652,0.7201,0.3915,-0.0002,0.3913,0.1276,0.718,0.8456,0.4865,0.2754,0.762,0.1968,0.0965,0.2932,0.027,0.362,0.3349,1.1143,0.4239,1.5382,0.1201,0.004,0.1241,0.0976,0.3355,0.4331,0.5266,0.4613,0.9879,-0.0823,0.7298,0.8121,0.1658,0.6672,0.5014,0.6689,0.6447,-0.0242,0.5532,0.3187,0.8719,0.1812,-0.2911,-0.1099,0.4361,0.7217,1.1578,0.1548,0.4154,0.5702,0.1162,0.1924,0.3087,0.2359,0.0921,0.328,0.6163,0.3187,0.935,0.1606,0.8518,1.0124,0.4078,0.923,1.3308,-0.264,0.1843,-0.0797,0.6745,1.2906,1.9651,0.2004,-0.4803,-0.2799,3.1576,5.0767,8.2343,0.3545,-0.1709,0.1835
